year,month,day,time,temperature,precipitation,windspeed
2011,11,21,2011-11-21 12:51 AM,57.0,,
2011,11,21,2011-11-21 1:51 AM,55.9,,
2011,11,21,2011-11-21 2:51 AM,54.0,,
2011,11,21,2011-11-21 3:51 AM,54.0,,
2011,11,21,2011-11-21 4:51 AM,53.1,,
2011,11,21,2011-11-21 5:51 AM,52.0,,
2011,11,21,2011-11-21 6:51 AM,52.0,,
2011,11,21,2011-11-21 7:51 AM,52.0,,
2011,11,21,2011-11-21 8:51 AM,52.0,,17.3
2011,11,21,2011-11-21 9:51 AM,51.1,,
2011,11,21,2011-11-21 10:51 AM,51.1,,
2011,11,21,2011-11-21 11:51 AM,52.0,,
2011,11,21,2011-11-21 12:51 PM,53.1,,
2011,11,21,2011-11-21 1:51 PM,54.0,,
2011,11,21,2011-11-21 2:51 PM,53.1,,
2011,11,21,2011-11-21 3:51 PM,53.1,,
2011,11,21,2011-11-21 4:51 PM,52.0,,
2011,11,21,2011-11-21 5:51 PM,50.0,,
2011,11,21,2011-11-21 6:51 PM,50.0,,
2011,11,21,2011-11-21 7:51 PM,50.0,,
2011,11,21,2011-11-21 8:15 PM,50.0,,
2011,11,21,2011-11-21 8:51 PM,50.0,,
2011,11,21,2011-11-21 9:01 PM,50.0,,
2011,11,21,2011-11-21 9:28 PM,50.0,,
2011,11,21,2011-11-21 9:51 PM,50.0,,
2011,11,21,2011-11-21 10:51 PM,48.9,,
2011,11,21,2011-11-21 11:51 PM,46.9,,
